country_code,country_name,year,capitalism_type,region,development_level,size_category,gdp,gdp_growth,gdp_per_capita,unemployment_rate,inflation_rate,population,wage_share,gini_coefficient,gov_spending_gdp,gov_debt_gdp,private_debt_gdp,financial_development_index,trade_openness,current_account_gdp,fdi_inflows_gdp,union_density,employment_protection,crisis_year
IND,India,2020,Mixed,Asia,Emerging,Large,36787.38,6.64,10.63,6.11,5.99,3460.66,52.06,0.504,33.41,10.0,139.66,0.683,37.29,-3.63,3.3,13.3,1.62,0
IND,India,2021,Mixed,Asia,Emerging,Large,35177.65,-4.38,10.06,9.7,4.84,3495.27,50.78,0.497,27.47,10.02,150.69,0.501,31.32,-5.97,4.12,10.56,2.07,1
IND,India,2022,Mixed,Asia,Emerging,Large,36396.24,3.46,10.31,7.43,6.84,3530.22,52.15,0.504,29.77,10.0,140.96,0.572,29.57,4.85,2.48,11.86,1.71,0
IND,India,2023,Mixed,Asia,Emerging,Large,37547.22,3.16,10.53,6.56,2.76,3565.52,49.77,0.496,27.52,10.05,140.35,0.637,29.39,-9.68,4.84,13.2,2.05,0
IND,India,2024,Mixed,Asia,Emerging,Large,37464.83,-0.22,10.4,7.53,3.45,3601.18,50.78,0.502,30.8,12.18,132.7,0.596,34.76,-3.22,0.66,10.34,2.06,0
BRA,Brazil,1970,Mixed,Latin America,Emerging,Medium,776.38,3.76,2.0,7.26,2.57,388.19,56.81,0.462,35.14,52.62,78.72,0.353,53.38,1.92,4.59,29.12,1.82,0
BRA,Brazil,1971,Mixed,Latin America,Emerging,Medium,844.77,8.81,2.15,6.73,9.13,392.07,55.85,0.452,28.11,45.58,85.94,0.274,56.55,5.02,3.78,21.04,1.06,0
BRA,Brazil,1972,Mixed,Latin America,Emerging,Medium,898.6,6.37,2.27,7.41,6.99,395.99,55.17,0.456,29.36,41.49,93.72,0.329,41.05,-1.8,2.83,21.28,1.2,0
BRA,Brazil,1973,Mixed,Latin America,Emerging,Medium,952.0,5.94,2.38,7.65,9.17,399.95,54.49,0.441,30.07,38.05,102.78,0.38,51.46,0.36,4.7,23.08,2.16,0
BRA,Brazil,1974,Mixed,Latin America,Emerging,Medium,983.41,3.3,2.43,7.35,6.94,403.95,52.42,0.439,29.9,37.15,90.88,0.298,52.98,-5.44,4.69,18.28,2.39,0
BRA,Brazil,1975,Mixed,Latin America,Emerging,Medium,1037.03,5.45,2.54,6.93,5.36,407.99,52.54,0.461,26.58,34.4,93.64,0.301,47.73,-4.23,3.7,20.43,1.54,0
BRA,Brazil,1976,Mixed,Latin America,Emerging,Medium,1086.66,4.79,2.64,7.14,6.52,412.07,52.61,0.48,27.13,32.36,92.95,0.362,52.43,-2.99,3.42,20.08,1.69,0
BRA,Brazil,1977,Mixed,Latin America,Emerging,Medium,1103.77,1.57,2.65,8.02,4.66,416.19,52.42,0.461,25.5,38.06,84.93,0.334,49.96,1.9,4.87,21.36,1.78,1
BRA,Brazil,1978,Mixed,Latin America,Emerging,Medium,1174.14,6.38,2.79,6.68,7.73,420.36,52.63,0.467,31.58,34.45,91.49,0.33,45.46,3.34,3.4,19.89,1.88,0
BRA,Brazil,1979,Mixed,Latin America,Emerging,Medium,1256.67,7.03,2.96,5.92,8.43,424.56,55.22,0.472,26.41,30.51,89.43,0.369,51.88,-3.93,1.67,18.62,1.75,0
BRA,Brazil,1980,Mixed,Latin America,Emerging,Medium,1349.41,7.38,3.15,5.28,8.4,428.8,53.74,0.466,31.61,26.57,96.35,0.375,49.46,-4.53,1.76,19.45,1.65,0
BRA,Brazil,1981,Mixed,Latin America,Emerging,Medium,1436.28,6.44,3.32,6.34,10.88,433.09,54.4,0.473,30.91,23.64,100.28,0.414,42.72,-3.31,3.41,23.29,1.28,0
BRA,Brazil,1982,Mixed,Latin America,Emerging,Medium,1474.58,2.67,3.37,8.03,8.16,437.42,52.27,0.484,30.48,23.68,103.3,0.502,50.97,0.1,3.24,19.42,2.47,0
BRA,Brazil,1983,Mixed,Latin America,Emerging,Medium,1527.08,3.56,3.46,7.52,3.71,441.8,53.01,0.457,31.24,23.05,112.63,0.424,53.94,-1.67,3.14,17.11,2.02,0
BRA,Brazil,1984,Mixed,Latin America,Emerging,Medium,1610.14,5.44,3.61,6.66,2.12,446.22,50.58,0.458,29.59,21.08,111.06,0.546,49.0,1.35,2.47,17.31,1.9,0
BRA,Brazil,1985,Mixed,Latin America,Emerging,Medium,1651.12,2.55,3.66,8.28,3.72,450.68,51.55,0.462,30.86,21.27,110.36,0.451,41.71,-0.94,3.21,20.1,1.52,0
BRA,Brazil,1986,Mixed,Latin America,Emerging,Medium,1727.19,4.61,3.79,6.65,11.18,455.18,51.81,0.468,32.6,19.99,112.37,0.453,51.01,-1.14,2.97,15.48,2.17,0
BRA,Brazil,1987,Mixed,Latin America,Emerging,Medium,1866.95,8.09,4.06,6.08,7.99,459.74,52.72,0.463,29.04,16.32,115.81,0.481,50.11,-6.11,2.89,19.37,2.3,0
BRA,Brazil,1988,Mixed,Latin America,Emerging,Medium,2060.17,10.35,4.44,5.34,10.8,464.33,53.95,0.485,31.3,11.46,109.21,0.45,52.02,-1.38,2.98,17.94,2.26,0
BRA,Brazil,1989,Mixed,Latin America,Emerging,Medium,2166.19,5.15,4.62,7.73,9.38,468.98,54.37,0.471,28.75,10.3,100.69,0.464,55.43,1.0,2.64,15.51,1.89,0
BRA,Brazil,1990,Mixed,Latin America,Emerging,Medium,2295.22,5.96,4.85,6.16,11.34,473.67,51.49,0.482,24.2,10.0,104.58,0.46,46.12,-4.64,2.8,16.93,1.77,0
BRA,Brazil,1991,Mixed,Latin America,Emerging,Medium,2385.07,3.91,4.99,7.36,4.3,478.4,50.25,0.48,30.77,10.0,106.44,0.476,50.67,-1.68,3.02,16.4,2.45,0
BRA,Brazil,1992,Mixed,Latin America,Emerging,Medium,2490.47,4.42,5.15,6.7,6.72,483.19,48.61,0.481,27.9,10.0,101.1,0.543,51.48,-6.3,4.81,17.11,2.42,0
BRA,Brazil,1993,Mixed,Latin America,Emerging,Medium,2577.71,3.5,5.28,7.65,5.25,488.02,49.18,0.476,27.83,10.0,116.81,0.612,51.13,-1.61,4.54,16.33,1.82,0
BRA,Brazil,1994,Mixed,Latin America,Emerging,Medium,2627.47,1.93,5.33,8.04,2.86,492.9,51.53,0.48,31.32,10.0,116.76,0.525,43.04,-0.79,2.73,16.6,1.49,0
BRA,Brazil,1995,Mixed,Latin America,Emerging,Medium,2874.29,9.39,5.77,4.94,8.47,497.83,51.76,0.482,30.47,10.0,126.39,0.549,55.73,-5.07,4.69,12.08,1.34,0
BRA,Brazil,1996,Mixed,Latin America,Emerging,Medium,3025.25,5.25,6.02,6.51,3.74,502.81,52.0,0.514,38.75,10.0,117.72,0.514,60.0,-2.55,2.61,13.93,1.15,0
BRA,Brazil,1997,Mixed,Latin America,Emerging,Medium,3164.64,4.61,6.23,7.03,3.58,507.84,52.13,0.487,32.91,10.0,130.25,0.6,56.08,-2.31,4.5,16.77,1.44,0
BRA,Brazil,1998,Mixed,Latin America,Emerging,Medium,3307.0,4.5,6.45,7.0,8.47,512.91,52.2,0.469,25.24,10.0,124.26,0.673,45.43,-5.1,2.79,16.72,2.02,0
BRA,Brazil,1999,Mixed,Latin America,Emerging,Medium,3387.91,2.45,6.54,7.24,0.81,518.04,51.6,0.494,32.3,10.0,124.03,0.627,48.68,-2.09,4.6,14.14,1.78,0
BRA,Brazil,2000,Mixed,Latin America,Emerging,Medium,3448.75,1.8,6.59,8.16,8.95,523.22,50.19,0.478,29.11,10.0,116.13,0.513,48.05,-0.91,2.95,12.31,1.93,0
BRA,Brazil,2001,Mixed,Latin America,Emerging,Medium,3660.2,6.13,6.93,6.65,1.79,528.46,50.27,0.481,26.64,10.0,115.1,0.606,56.3,-3.52,3.58,15.37,2.0,0
BRA,Brazil,2002,Mixed,Latin America,Emerging,Medium,3864.4,5.58,7.24,6.7,3.72,533.74,52.9,0.492,28.75,10.0,117.26,0.462,49.65,1.46,2.55,15.83,2.0,0
BRA,Brazil,2003,Mixed,Latin America,Emerging,Medium,4082.44,5.64,7.57,7.09,5.59,539.08,52.29,0.479,25.68,10.0,114.44,0.451,50.78,0.46,3.89,14.38,0.89,0
BRA,Brazil,2004,Mixed,Latin America,Emerging,Medium,4347.33,6.49,7.98,6.8,6.53,544.47,54.13,0.49,27.35,10.0,118.06,0.548,54.48,0.31,0.79,14.21,2.08,0
BRA,Brazil,2005,Mixed,Latin America,Emerging,Medium,4631.75,6.54,8.42,5.27,6.17,549.91,53.0,0.494,32.53,10.0,125.44,0.542,52.6,-1.39,4.99,13.87,2.18,0
BRA,Brazil,2006,Mixed,Latin America,Emerging,Medium,4786.96,3.35,8.62,7.37,4.17,555.41,51.61,0.495,30.06,10.0,125.02,0.535,45.82,0.81,1.85,13.59,2.35,0
BRA,Brazil,2007,Mixed,Latin America,Emerging,Medium,4963.91,3.7,8.85,7.9,10.73,560.97,49.64,0.481,28.2,10.0,133.33,0.57,57.8,-0.34,2.44,15.73,1.36,0
BRA,Brazil,2008,Mixed,Latin America,Emerging,Medium,4934.61,-0.59,8.71,8.28,0.62,566.58,47.88,0.49,27.62,10.0,136.39,0.598,51.54,-3.42,4.1,15.01,2.24,0
BRA,Brazil,2009,Mixed,Latin America,Emerging,Medium,5207.01,5.52,9.1,7.34,12.92,572.24,49.85,0.493,29.8,10.0,131.33,0.617,47.1,1.09,0.72,14.45,1.46,0
BRA,Brazil,2010,Mixed,Latin America,Emerging,Medium,5621.64,7.96,9.73,5.59,5.24,577.96,51.7,0.494,30.54,10.0,144.15,0.624,47.52,0.99,2.61,13.66,2.47,0
BRA,Brazil,2011,Mixed,Latin America,Emerging,Medium,6042.95,7.49,10.35,6.89,6.84,583.74,51.39,0.497,35.51,10.0,138.81,0.56,57.9,-2.31,1.19,14.12,0.97,0
BRA,Brazil,2012,Mixed,Latin America,Emerging,Medium,6568.5,8.7,11.14,5.87,10.22,589.58,53.16,0.489,26.91,10.0,120.17,0.583,56.86,-5.13,1.97,16.64,2.45,0
BRA,Brazil,2013,Mixed,Latin America,Emerging,Medium,6933.5,5.56,11.64,6.06,1.31,595.48,51.47,0.501,35.82,10.0,120.18,0.666,49.45,0.24,1.05,14.66,1.68,0
BRA,Brazil,2014,Mixed,Latin America,Emerging,Medium,7180.28,3.56,11.94,6.55,5.01,601.43,49.93,0.481,31.62,10.0,125.71,0.588,52.94,-7.85,3.75,13.35,1.72,0
BRA,Brazil,2015,Mixed,Latin America,Emerging,Medium,7479.3,4.16,12.31,8.11,8.52,607.45,50.66,0.504,30.36,10.0,117.23,0.445,45.91,-1.16,1.88,7.46,1.66,0
BRA,Brazil,2016,Mixed,Latin America,Emerging,Medium,7764.28,3.81,12.66,7.16,4.81,613.52,48.57,0.494,32.37,10.0,122.12,0.588,59.32,2.91,2.64,15.77,2.02,0
BRA,Brazil,2017,Mixed,Latin America,Emerging,Medium,8256.38,6.34,13.32,5.73,5.66,619.66,47.5,0.464,29.32,10.0,124.27,0.492,54.92,-1.37,1.26,14.35,2.28,0
BRA,Brazil,2018,Mixed,Latin America,Emerging,Medium,8538.81,3.42,13.64,7.64,1.65,625.85,49.58,0.484,32.55,10.0,132.2,0.636,57.32,-2.12,0.82,12.82,2.31,0
BRA,Brazil,2019,Mixed,Latin America,Emerging,Medium,9031.79,5.77,14.29,7.66,6.91,632.11,50.33,0.503,31.99,10.0,132.15,0.609,53.26,-0.86,3.91,15.3,1.95,0
BRA,Brazil,2020,Mixed,Latin America,Emerging,Medium,9526.41,5.48,14.92,6.52,7.12,638.43,55.31,0.477,26.05,10.0,136.64,0.699,52.81,-6.54,0.96,9.9,1.58,0
BRA,Brazil,2021,Mixed,Latin America,Emerging,Medium,10282.58,7.94,15.95,6.52,2.18,644.82,51.37,0.5,29.17,10.0,139.88,0.62,52.56,-2.68,4.96,11.58,1.72,0
BRA,Brazil,2022,Mixed,Latin America,Emerging,Medium,10641.85,3.49,16.34,8.32,0.42,651.26,50.96,0.47,29.07,10.0,137.94,0.592,52.1,-1.88,3.13,8.58,2.42,0
BRA,Brazil,2023,Mixed,Latin America,Emerging,Medium,11051.62,3.85,16.8,7.36,4.94,657.78,49.76,0.492,32.19,10.0,152.4,0.562,54.49,-2.59,3.89,8.49,2.17,0
BRA,Brazil,2024,Mixed,Latin America,Emerging,Medium,11709.99,5.96,17.63,6.31,1.06,664.35,47.73,0.493,31.66,10.0,135.06,0.651,52.97,-1.52,4.96,11.14,1.58,0
MEX,Mexico,1970,LME,Latin America,Emerging,Medium,939.44,5.22,2.0,6.04,2.86,469.72,61.26,0.384,36.38,53.23,78.66,0.261,44.1,-1.75,0.75,35.95,1.19,0
MEX,Mexico,1971,LME,Latin America,Emerging,Medium,986.81,5.04,2.08,4.81,3.22,474.42,59.23,0.378,37.75,50.02,81.63,0.338,52.1,-2.22,2.81,37.92,1.26,0
MEX,Mexico,1972,LME,Latin America,Emerging,Medium,1043.63,5.76,2.18,5.12,7.49,479.16,60.47,0.358,36.34,46.27,96.15,0.31,48.26,0.69,4.86,30.03,1.31,0
MEX,Mexico,1973,LME,Latin America,Emerging,Medium,1121.39,7.45,2.32,4.71,0.09,483.95,58.91,0.388,35.37,41.09,87.26,0.321,57.61,-0.43,2.55,33.12,0.82,0
MEX,Mexico,1974,LME,Latin America,Emerging,Medium,1177.29,4.98,2.41,5.58,2.35,488.79,59.3,0.374,33.97,38.55,101.91,0.379,57.11,-1.13,1.75,32.79,0.59,0
MEX,Mexico,1975,LME,Latin America,Emerging,Medium,1168.82,-0.72,2.37,5.95,7.1,493.68,57.59,0.396,35.53,46.19,96.11,0.385,46.2,-7.07,1.62,33.09,0.94,1
MEX,Mexico,1976,LME,Latin America,Emerging,Medium,1209.9,3.51,2.43,4.72,6.7,498.62,57.16,0.395,34.2,44.81,84.94,0.29,52.07,-5.64,1.66,29.33,1.21,0
MEX,Mexico,1977,LME,Latin America,Emerging,Medium,1262.71,4.37,2.51,5.77,6.64,503.6,56.98,0.405,39.64,42.67,92.52,0.317,41.66,0.12,1.93,34.26,0.98,0
MEX,Mexico,1978,LME,Latin America,Emerging,Medium,1310.05,3.75,2.58,5.56,2.61,508.64,56.67,0.385,35.42,41.2,85.22,0.453,53.19,-3.49,3.2,31.51,0.92,0
MEX,Mexico,1979,LME,Latin America,Emerging,Medium,1426.18,8.86,2.78,4.64,5.2,513.72,60.99,0.414,35.96,35.11,89.68,0.342,47.83,-0.4,5.25,31.51,1.11,0
MEX,Mexico,1980,LME,Latin America,Emerging,Medium,1494.4,4.78,2.88,4.61,6.3,518.86,60.4,0.398,32.43,33.04,82.83,0.452,43.7,-3.17,3.85,25.72,0.66,0
MEX,Mexico,1981,LME,Latin America,Emerging,Medium,1617.24,8.22,3.09,4.56,4.46,524.05,59.31,0.397,34.04,28.21,90.93,0.448,50.92,4.32,1.0,28.28,1.04,0
MEX,Mexico,1982,LME,Latin America,Emerging,Medium,1647.29,1.86,3.11,6.69,9.69,529.29,59.15,0.395,37.94,28.76,98.92,0.48,50.86,-3.92,2.48,25.31,0.92,0
MEX,Mexico,1983,LME,Latin America,Emerging,Medium,1624.82,-1.36,3.04,7.81,-0.26,534.58,56.48,0.391,38.4,31.84,108.47,0.544,48.16,4.42,1.26,27.74,1.1,0
MEX,Mexico,1984,LME,Latin America,Emerging,Medium,1636.89,0.74,3.03,7.15,9.24,539.93,56.01,0.404,34.42,33.23,110.83,0.415,49.12,2.85,3.8,26.53,0.97,0
MEX,Mexico,1985,LME,Latin America,Emerging,Medium,1719.63,5.05,3.15,5.33,6.56,545.33,56.77,0.401,34.4,31.02,123.96,0.567,47.02,-3.0,4.74,25.54,1.08,0
MEX,Mexico,1986,LME,Latin America,Emerging,Medium,1792.69,4.25,3.25,5.44,4.34,550.78,56.68,0.388,38.17,29.58,119.73,0.446,49.14,-3.78,2.82,23.62,0.77,0
MEX,Mexico,1987,LME,Latin America,Emerging,Medium,1826.27,1.87,3.28,6.65,5.71,556.29,59.95,0.401,33.98,30.09,108.68,0.434,46.87,-3.36,2.56,22.1,1.27,0
MEX,Mexico,1988,LME,Latin America,Emerging,Medium,1912.37,4.71,3.4,5.2,2.41,561.85,60.57,0.399,32.51,28.31,107.36,0.413,59.09,-10.29,0.44,27.64,1.1,0
MEX,Mexico,1989,LME,Latin America,Emerging,Medium,2047.8,7.08,3.61,4.67,4.23,567.47,56.45,0.404,30.7,24.77,99.34,0.534,48.06,2.77,6.17,21.74,1.03,0
MEX,Mexico,1990,LME,Latin America,Emerging,Medium,2157.81,5.37,3.76,5.5,9.85,573.15,56.11,0.417,35.84,22.75,108.11,0.435,41.0,-0.96,3.63,27.42,1.1,0
MEX,Mexico,1991,LME,Latin America,Emerging,Medium,2213.25,2.57,3.82,6.29,-1.14,578.88,55.71,0.4,34.2,22.88,104.44,0.479,45.08,-8.3,1.12,24.95,1.04,0
MEX,Mexico,1992,LME,Latin America,Emerging,Medium,2280.6,3.04,3.9,6.17,7.7,584.67,53.09,0.403,34.15,22.66,110.08,0.575,44.01,2.25,1.62,21.02,1.23,0
MEX,Mexico,1993,LME,Latin America,Emerging,Medium,2325.99,1.99,3.94,6.86,-1.61,590.51,55.99,0.408,35.11,28.22,117.89,0.584,44.79,-3.37,1.83,19.35,0.81,1
MEX,Mexico,1994,LME,Latin America,Emerging,Medium,2362.95,1.59,3.96,7.29,3.52,596.42,56.04,0.397,32.61,28.97,111.81,0.548,46.32,-6.94,3.24,22.29,1.25,0
MEX,Mexico,1995,LME,Latin America,Emerging,Medium,2542.46,7.6,4.22,4.59,5.88,602.38,56.92,0.399,33.38,24.97,123.94,0.544,43.6,1.5,5.33,22.78,1.03,0
MEX,Mexico,1996,LME,Latin America,Emerging,Medium,2739.74,7.76,4.5,3.96,8.52,608.41,58.01,0.409,33.0,21.16,126.29,0.568,52.62,-1.84,0.29,20.23,0.79,0
MEX,Mexico,1997,LME,Latin America,Emerging,Medium,2923.82,6.72,4.76,3.49,8.97,614.49,57.4,0.413,31.51,18.38,119.83,0.562,50.62,-4.1,2.24,21.06,0.78,0
MEX,Mexico,1998,LME,Latin America,Emerging,Medium,3131.11,7.09,5.05,5.51,7.99,620.64,55.43,0.414,33.03,15.53,132.69,0.671,50.65,-1.55,1.51,22.15,0.8,0
MEX,Mexico,1999,LME,Latin America,Emerging,Medium,3275.76,4.62,5.23,5.36,4.94,626.84,54.38,0.42,34.51,14.5,115.59,0.515,52.55,-2.06,5.0,20.59,0.67,0
MEX,Mexico,2000,LME,Latin America,Emerging,Medium,3315.0,1.2,5.24,6.51,9.03,633.11,54.36,0.416,34.54,15.73,126.23,0.542,46.25,-3.94,2.26,23.42,1.14,0
MEX,Mexico,2001,LME,Latin America,Emerging,Medium,3484.66,5.12,5.45,5.08,3.24,639.44,54.31,0.404,33.48,14.36,120.38,0.527,50.34,-7.9,0.9,19.33,0.94,0
MEX,Mexico,2002,LME,Latin America,Emerging,Medium,3665.41,5.19,5.68,4.99,8.56,645.84,55.93,0.426,37.23,13.03,115.87,0.567,50.01,-0.57,1.89,20.81,1.42,0
MEX,Mexico,2003,LME,Latin America,Emerging,Medium,3998.67,9.09,6.13,4.8,10.32,652.29,57.7,0.42,33.46,10.0,116.18,0.59,43.98,-4.6,3.61,22.72,0.93,0
MEX,Mexico,2004,LME,Latin America,Emerging,Medium,4185.29,4.67,6.35,5.13,6.47,658.82,59.57,0.414,33.57,10.0,123.09,0.669,44.2,1.07,2.44,21.84,1.07,0
MEX,Mexico,2005,LME,Latin America,Emerging,Medium,4405.81,5.27,6.62,4.83,0.85,665.4,56.52,0.409,38.49,10.0,124.44,0.497,48.09,0.22,5.52,17.07,1.21,0
MEX,Mexico,2006,LME,Latin America,Emerging,Medium,4396.36,-0.21,6.54,7.41,2.75,672.06,57.64,0.413,34.51,14.57,133.97,0.524,50.69,-6.8,2.13,21.81,0.6,1
MEX,Mexico,2007,LME,Latin America,Emerging,Medium,4570.86,3.97,6.73,5.0,4.4,678.78,54.03,0.418,36.74,14.0,131.27,0.668,51.12,-1.03,3.47,20.31,1.05,0
MEX,Mexico,2008,LME,Latin America,Emerging,Medium,4553.75,-0.37,6.64,6.01,2.36,685.57,54.08,0.405,33.17,16.24,135.7,0.639,49.69,-6.21,1.46,19.92,1.12,0
MEX,Mexico,2009,LME,Latin America,Emerging,Medium,4675.18,2.67,6.75,6.24,1.96,692.42,54.1,0.407,38.04,16.48,132.61,0.588,57.55,1.32,3.99,23.14,0.81,0
MEX,Mexico,2010,LME,Latin America,Emerging,Medium,4825.65,3.22,6.9,6.13,11.08,699.35,54.31,0.424,37.46,16.34,128.74,0.601,49.85,-2.48,0.19,17.74,1.08,0
MEX,Mexico,2011,LME,Latin America,Emerging,Medium,5001.25,3.64,7.08,6.63,1.53,706.34,57.07,0.415,35.37,15.92,139.43,0.539,53.21,-2.0,-0.88,18.34,0.88,0
MEX,Mexico,2012,LME,Latin America,Emerging,Medium,5397.43,7.92,7.57,5.32,4.72,713.4,57.52,0.424,34.9,12.7,117.83,0.605,46.78,-2.0,4.59,17.45,0.95,0
MEX,Mexico,2013,LME,Latin America,Emerging,Medium,5454.58,1.06,7.57,7.05,2.39,720.54,57.5,0.408,35.08,14.04,132.83,0.573,48.72,1.91,3.24,17.73,0.94,0
MEX,Mexico,2014,LME,Latin America,Emerging,Medium,5693.87,4.39,7.82,5.76,4.72,727.74,56.67,0.431,36.99,13.23,118.14,0.665,39.73,-3.05,4.3,19.65,0.95,0
MEX,Mexico,2015,LME,Latin America,Emerging,Medium,5911.94,3.83,8.04,6.9,5.43,735.02,53.68,0.41,38.27,12.81,125.81,0.635,49.14,-3.0,3.19,20.83,0.62,0
MEX,Mexico,2016,LME,Latin America,Emerging,Medium,6000.23,1.49,8.08,6.5,9.54,742.37,54.93,0.425,36.41,13.87,125.78,0.605,56.99,-0.55,1.46,16.97,1.32,0
MEX,Mexico,2017,LME,Latin America,Emerging,Medium,6240.37,4.0,8.32,5.65,3.97,749.79,54.75,0.417,31.6,13.31,124.72,0.599,52.03,2.2,3.74,17.43,0.9,0
MEX,Mexico,2018,LME,Latin America,Emerging,Medium,6455.77,3.45,8.52,6.46,5.46,757.29,53.53,0.418,37.26,13.13,134.74,0.591,51.34,6.09,6.31,18.24,0.86,0
MEX,Mexico,2019,LME,Latin America,Emerging,Medium,7034.77,8.97,9.2,4.79,4.31,764.87,56.61,0.414,36.11,10.0,136.73,0.533,55.42,-2.87,2.16,20.58,1.14,0
MEX,Mexico,2020,LME,Latin America,Emerging,Medium,7574.37,7.67,9.8,5.34,8.91,772.51,57.62,0.426,35.0,10.0,146.38,0.698,47.89,-4.14,3.6,20.74,1.16,0
MEX,Mexico,2021,LME,Latin America,Emerging,Medium,8247.12,8.88,10.57,4.65,6.03,780.24,56.77,0.411,37.82,10.0,143.25,0.605,51.57,-2.64,3.82,13.96,0.97,0
MEX,Mexico,2022,LME,Latin America,Emerging,Medium,8361.89,1.39,10.61,6.85,1.09,788.04,54.32,0.406,38.47,10.0,153.16,0.73,51.32,2.07,4.57,15.32,0.85,0
MEX,Mexico,2023,LME,Latin America,Emerging,Medium,8573.67,2.53,10.77,6.74,6.96,795.92,54.16,0.431,31.5,10.0,127.56,0.587,45.87,-5.65,2.83,15.82,0.98,0
MEX,Mexico,2024,LME,Latin America,Emerging,Medium,8591.15,0.2,10.69,7.83,-2.0,803.88,54.14,0.431,33.43,10.0,138.43,0.643,52.71,-0.69,1.47,18.44,0.75,0
RUS,Russia,1970,State-led,Europe,Emerging,Medium,525.19,5.7,2.0,3.34,6.78,262.6,54.48,0.475,31.38,25.7,85.93,0.305,47.49,-6.91,1.01,24.29,2.1,0
RUS,Russia,1971,State-led,Europe,Emerging,Medium,558.09,6.26,2.1,2.81,6.49,265.22,56.46,0.461,30.2,22.96,91.85,0.26,49.39,-5.3,3.87,26.96,2.31,0
RUS,Russia,1972,State-led,Europe,Emerging,Medium,594.69,6.56,2.22,2.78,4.11,267.87,55.09,0.465,29.78,20.17,104.49,0.296,55.13,-5.42,4.53,21.74,2.09,0
RUS,Russia,1973,State-led,Europe,Emerging,Medium,629.28,5.82,2.33,2.53,6.85,270.55,56.74,0.461,28.95,18.09,95.89,0.302,46.59,-3.28,1.75,23.94,2.06,0
RUS,Russia,1974,State-led,Europe,Emerging,Medium,682.84,8.51,2.5,2.35,13.76,273.26,54.97,0.455,35.26,14.3,92.65,0.226,48.46,3.84,1.51,24.07,2.47,0
RUS,Russia,1975,State-led,Europe,Emerging,Medium,706.21,3.42,2.56,4.61,6.73,275.99,53.19,0.462,30.93,14.1,100.16,0.314,56.38,-6.95,6.09,23.62,2.15,0
RUS,Russia,1976,State-led,Europe,Emerging,Medium,717.43,1.59,2.57,3.54,6.28,278.75,52.68,0.468,31.48,15.08,97.93,0.44,53.07,-3.1,4.23,22.09,1.34,0
RUS,Russia,1977,State-led,Europe,Emerging,Medium,726.42,1.25,2.58,3.88,9.6,281.54,51.22,0.464,32.03,16.26,91.95,0.38,56.02,-2.52,2.36,21.99,1.63,0
RUS,Russia,1978,State-led,Europe,Emerging,Medium,742.07,2.15,2.61,3.82,4.89,284.35,54.0,0.45,27.38,16.84,82.37,0.456,44.73,-5.38,2.67,25.3,1.76,0
RUS,Russia,1979,State-led,Europe,Emerging,Medium,792.86,6.84,2.76,2.69,4.52,287.2,55.62,0.468,30.0,14.26,94.11,0.421,48.41,-0.72,4.05,19.02,1.81,0
RUS,Russia,1980,State-led,Europe,Emerging,Medium,813.92,2.66,2.81,3.86,4.54,290.07,52.84,0.472,34.41,19.55,92.15,0.422,45.99,0.47,0.56,19.22,1.97,1
RUS,Russia,1981,State-led,Europe,Emerging,Medium,858.49,5.48,2.93,3.28,8.06,292.97,53.65,0.481,28.78,17.75,91.6,0.477,56.75,4.1,1.23,21.0,2.07,0
RUS,Russia,1982,State-led,Europe,Emerging,Medium,927.18,8.0,3.13,2.55,6.45,295.9,52.86,0.466,34.21,14.32,111.21,0.367,55.38,-1.83,3.46,19.69,1.75,0
RUS,Russia,1983,State-led,Europe,Emerging,Medium,982.79,6.0,3.29,3.16,5.45,298.86,51.58,0.451,34.93,12.47,100.74,0.464,52.02,-8.15,3.62,20.15,2.08,0
RUS,Russia,1984,State-led,Europe,Emerging,Medium,995.94,1.34,3.3,3.54,4.78,301.85,49.77,0.464,28.33,13.63,113.54,0.449,45.85,-1.53,2.57,19.97,2.18,0
RUS,Russia,1985,State-led,Europe,Emerging,Medium,1006.31,1.04,3.3,4.2,11.09,304.87,47.81,0.457,27.99,14.97,118.31,0.447,49.62,0.22,3.82,17.89,2.31,0
RUS,Russia,1986,State-led,Europe,Emerging,Medium,1006.82,0.05,3.27,5.55,3.4,307.91,51.76,0.465,31.28,21.94,121.73,0.528,38.81,-2.11,2.77,19.7,2.25,1
RUS,Russia,1987,State-led,Europe,Emerging,Medium,1027.07,2.01,3.3,4.31,2.54,310.99,53.25,0.476,25.12,22.49,135.92,0.478,43.4,-2.72,4.64,15.72,1.12,0
RUS,Russia,1988,State-led,Europe,Emerging,Medium,1047.21,1.96,3.33,4.38,6.17,314.1,55.03,0.468,29.42,23.07,114.4,0.416,58.48,-1.94,4.02,16.48,1.46,0
RUS,Russia,1989,State-led,Europe,Emerging,Medium,1109.44,5.94,3.5,2.84,7.75,317.24,53.25,0.478,29.19,20.73,111.26,0.53,42.99,-6.96,5.1,19.29,1.46,0
RUS,Russia,1990,State-led,Europe,Emerging,Medium,1164.21,4.94,3.63,3.94,1.87,320.42,51.96,0.498,29.94,19.23,100.97,0.537,48.9,-2.58,0.79,16.43,2.87,0
